Date;Area Name;Electric;Plug-In Hybrid*;Hybrid;All Hybrids;Gas;Diesel;Electric: Difference;Plug-In Hybrid*: Difference;Hybrid: Difference;All Hybrids: Difference;Gas: Difference;Diesel: Difference;Year;Month
2025-04-30 00:00:00;Rutherford County;150.0;68.0;1179.0;1247.0;57812.0;4020.0;1.0;0.0;18.0;18.0;-88.0;8.0;2025;04
2025-04-30 00:00:00;Surry County;171.0;57.0;1233.0;1290.0;67094.0;6510.0;3.0;3.0;4.0;7.0;229.0;94.0;2025;04
2025-05-31 00:00:00;Bladen County;45.0;11.0;400.0;411.0;27966.0;1927.0;3.0;-4.0;15.0;11.0;185.0;3.0;2025;05
2025-05-31 00:00:00;Columbus County;65.0;36.0;578.0;614.0;44818.0;2889.0;1.0;6.0;25.0;31.0;142.0;22.0;2025;05
2025-05-31 00:00:00;Hoke County;225.0;79.0;1197.0;1276.0;41922.0;2147.0;-1.0;0.0;18.0;18.0;137.0;13.0;2025;05
2025-05-31 00:00:00;Johnston County;1486.0;366.0;5534.0;5900.0;186062.0;10827.0;71.0;0.0;160.0;160.0;771.0;88.0;2025;05
2025-05-31 00:00:00;Jones County;20.0;9.0;139.0;148.0;8675.0;729.0;2.0;0.0;3.0;3.0;-23.0;1.0;2025;05
2025-05-31 00:00:00;Pender County;345.0;155.0;1693.0;1848.0;58105.0;4029.0;7.0;2.0;46.0;48.0;79.0;32.0;2025;05
2025-05-31 00:00:00;Rockingham County;217.0;64.0;1391.0;1455.0;82539.0;4836.0;6.0;2.0;26.0;28.0;-48.0;32.0;2025;05
2025-05-31 00:00:00;Rowan County;545.0;170.0;2496.0;2666.0;119526.0;9751.0;23.0;5.0;75.0;80.0;296.0;-27.0;2025;05
2025-05-31 00:00:00;Stanly County;183.0;63.0;970.0;1033.0;58421.0;4929.0;4.0;-3.0;23.0;20.0;162.0;11.0;2025;05
2025-05-31 00:00:00;Washington County;14.0;8.0;108.0;116.0;9427.0;668.0;0.0;-2.0;-1.0;-3.0;19.0;10.0;2025;05
2025-05-31 00:00:00;Watauga County;333.0;150.0;1602.0;1752.0;35150.0;2854.0;17.0;11.0;50.0;61.0;53.0;31.0;2025;05
2025-06-30 00:00:00;Alleghany County;35.0;18.0;227.0;245.0;11525.0;1344.0;1.0;-1.0;5.0;4.0;6.0;-11.0;2025;06
2025-06-30 00:00:00;Anson County;26.0;10.0;222.0;232.0;18801.0;1390.0;-1.0;-2.0;-3.0;-5.0;-109.0;18.0;2025;06
2025-06-30 00:00:00;Ashe County;76.0;49.0;622.0;671.0;26267.0;2626.0;3.0;2.0;-2.0;0.0;-9.0;10.0;2025;06
2025-06-30 00:00:00;Caldwell County;223.0;95.0;1384.0;1479.0;71676.0;4867.0;6.0;1.0;44.0;45.0;12.0;13.0;2025;06
2025-06-30 00:00:00;Edgecombe County;58.0;19.0;540.0;559.0;37648.0;1647.0;2.0;0.0;8.0;8.0;-135.0;-2.0;2025;06
2025-06-30 00:00:00;Franklin County;460.0;114.0;1817.0;1931.0;61997.0;3784.0;3.0;4.0;68.0;72.0;-21.0;-11.0;2025;06
2025-06-30 00:00:00;Halifax County;92.0;28.0;650.0;678.0;42395.0;1943.0;7.0;1.0;13.0;14.0;-224.0;-19.0;2025;06
2025-06-30 00:00:00;Haywood County;279.0;123.0;1624.0;1747.0;54173.0;4194.0;-1.0;-1.0;25.0;24.0;-83.0;1.0;2025;06
2025-06-30 00:00:00;Madison County;110.0;45.0;578.0;623.0;20471.0;1988.0;5.0;-2.0;-3.0;-5.0;-50.0;1.0;2025;06
2025-06-30 00:00:00;Orange County;3192.0;1205.0;8303.0;9508.0;88655.0;3846.0;26.0;7.0;55.0;62.0;-302.0;-23.0;2025;06
2025-06-30 00:00:00;Pamlico County;60.0;15.0;299.0;314.0;11887.0;959.0;6.0;-2.0;11.0;9.0;-7.0;-3.0;2025;06
2025-06-30 00:00:00;Pasquotank County;122.0;56.0;777.0;833.0;31601.0;1963.0;4.0;3.0;20.0;23.0;21.0;21.0;2025;06
2025-06-30 00:00:00;Scotland County;54.0;22.0;471.0;493.0;24589.0;930.0;1.0;-1.0;9.0;8.0;-107.0;1.0;2025;06
2025-06-30 00:00:00;Swain County;66.0;21.0;304.0;325.0;14013.0;1415.0;3.0;1.0;9.0;10.0;65.0;6.0;2025;06
2025-07-31 00:00:00;Alexander County;127.0;45.0;656.0;701.0;34909.0;2769.0;3.0;0.0;18.0;18.0;-13.0;2.0;2025;07
2025-07-31 00:00:00;Buncombe County;3353.0;1587.0;11795.0;13382.0;191392.0;11647.0;56.0;-8.0;168.0;160.0;-139.0;-35.0;2025;07
2025-07-31 00:00:00;Caswell County;35.0;16.0;355.0;371.0;21229.0;1383.0;0.0;0.0;10.0;10.0;-84.0;-3.0;2025;07
2025-07-31 00:00:00;Granville County;271.0;74.0;1235.0;1309.0;51581.0;3100.0;6.0;0.0;29.0;29.0;-67.0;-8.0;2025;07
2025-07-31 00:00:00;Madison County;120.0;46.0;599.0;645.0;20470.0;2004.0;10.0;1.0;21.0;22.0;-1.0;16.0;2025;07
2025-07-31 00:00:00;Rutherford County;161.0;74.0;1227.0;1301.0;57699.0;4084.0;5.0;1.0;16.0;17.0;-3.0;-4.0;2025;07
2025-07-31 00:00:00;Stanly County;199.0;70.0;1021.0;1091.0;58286.0;4955.0;7.0;5.0;22.0;27.0;-18.0;19.0;2025;07
2025-07-31 00:00:00;Wake County;25537.0;6223.0;55114.0;61337.0;793391.0;32456.0;505.0;62.0;937.0;999.0;-316.0;43.0;2025;07
2025-07-31 00:00:00;Wayne County;337.0;124.0;1999.0;2123.0;96431.0;4945.0;8.0;3.0;69.0;72.0;142.0;6.0;2025;07
2025-07-31 00:00:00;Wilson County;209.0;69.0;1477.0;1546.0;64214.0;3954.0;6.0;1.0;52.0;53.0;32.0;-54.0;2025;07
2025-08-31 00:00:00;Alexander County;128.0;45.0;680.0;725.0;35015.0;2799.0;1.0;0.0;24.0;24.0;106.0;30.0;2025;08
2025-08-31 00:00:00;Brunswick County;1097.0;602.0;6621.0;7223.0;146091.0;6226.0;42.0;3.0;165.0;168.0;673.0;66.0;2025;08
2025-08-31 00:00:00;Currituck County;198.0;62.0;902.0;964.0;28076.0;2546.0;8.0;1.0;8.0;9.0;51.0;-15.0;2025;08
2025-08-31 00:00:00;Harnett County;820.0;231.0;3175.0;3406.0;108422.0;6517.0;39.0;6.0;95.0;101.0;711.0;56.0;2025;08
2025-08-31 00:00:00;Johnston County;1637.0;402.0;5969.0;6371.0;186898.0;11087.0;64.0;20.0;168.0;188.0;608.0;172.0;2025;08
2025-08-31 00:00:00;Lenoir County;121.0;34.0;823.0;857.0;44757.0;4226.0;0.0;-1.0;21.0;20.0;155.0;272.0;2025;08
2025-08-31 00:00:00;McDowell County;163.0;76.0;834.0;910.0;40301.0;2757.0;-1.0;4.0;23.0;27.0;-104.0;43.0;2025;08
2025-08-31 00:00:00;Rockingham County;236.0;67.0;1486.0;1553.0;82591.0;4901.0;5.0;0.0;43.0;43.0;347.0;36.0;2025;08
2025-08-31 00:00:00;Tyrrell County;4.0;2.0;54.0;56.0;3066.0;361.0;-1.0;0.0;4.0;4.0;6.0;15.0;2025;08
2025-08-31 00:00:00;Yadkin County;88.0;44.0;673.0;717.0;37357.0;3282.0;4.0;4.0;8.0;12.0;119.0;40.0;2025;08
2025-09-30 00:00:00;Brunswick County;1142.0;606.0;6764.0;7370.0;146142.0;6259.0;45.0;4.0;143.0;147.0;51.0;33.0;2025;09
2025-09-30 00:00:00;Cherokee County;74.0;47.0;549.0;596.0;27146.0;2022.0;4.0;0.0;12.0;12.0;-96.0;2.0;2025;09
2025-09-30 00:00:00;Davidson County;722.0;214.0;3677.0;3891.0;147228.0;11083.0;44.0;3.0;51.0;54.0;-240.0;35.0;2025;09
2025-09-30 00:00:00;Lenoir County;131.0;36.0;824.0;860.0;44788.0;4317.0;10.0;2.0;1.0;3.0;31.0;91.0;2025;09
2025-09-30 00:00:00;Macon County;198.0;94.0;926.0;1020.0;34675.0;3104.0;6.0;1.0;15.0;16.0;-21.0;-5.0;2025;09
2025-09-30 00:00:00;Madison County;123.0;46.0;623.0;669.0;20514.0;1994.0;4.0;0.0;14.0;14.0;-16.0;0.0;2025;09
2025-09-30 00:00:00;Northampton County;29.0;13.0;245.0;258.0;16387.0;1196.0;2.0;1.0;1.0;2.0;-6.0;20.0;2025;09
2025-09-30 00:00:00;Pender County;374.0;165.0;1860.0;2025.0;58434.0;4042.0;4.0;0.0;49.0;49.0;12.0;4.0;2025;09
2025-09-30 00:00:00;Robeson County;137.0;62.0;1632.0;1694.0;96212.0;5058.0;6.0;-3.0;43.0;40.0;-160.0;8.0;2025;09
2025-09-30 00:00:00;Vance County;100.0;30.0;665.0;695.0;35040.0;1668.0;4.0;-2.0;13.0;11.0;-82.0;9.0;2025;09
2025-09-30 00:00:00;Wake County;27346.0;6382.0;56949.0;63331.0;792452.0;32507.0;851.0;80.0;779.0;859.0;-2499.0;-10.0;2025;09
2025-09-30 00:00:00;Warren County;51.0;16.0;334.0;350.0;17244.0;975.0;2.0;1.0;9.0;10.0;-85.0;15.0;2025;09
2025-09-30 00:00:00;Wilkes County;166.0;65.0;1487.0;1552.0;62820.0;4768.0;5.0;1.0;27.0;28.0;-116.0;12.0;2025;09
2025-09-30 00:00:00;Wilson County;229.0;73.0;1511.0;1584.0;63999.0;4074.0;4.0;2.0;8.0;10.0;-336.0;43.0;2025;09
2025-10-31 00:00:00;Alamance County;1124.0;297.0;4884.0;5181.0;139651.0;7267.0;51.0;9.0;104.0;113.0;336.0;127.0;2025;10
2025-10-31 00:00:00;Alexander County;143.0;47.0;691.0;738.0;35036.0;2807.0;7.0;1.0;17.0;18.0;72.0;6.0;2025;10
2025-10-31 00:00:00;Burke County;309.0;113.0;1735.0;1848.0;75896.0;4783.0;13.0;0.0;27.0;27.0;147.0;55.0;2025;10
2025-10-31 00:00:00;Cabarrus County;3524.0;591.0;6674.0;7265.0;169672.0;8913.0;112.0;29.0;175.0;204.0;371.0;52.0;2025;10
2025-10-31 00:00:00;Granville County;303.0;78.0;1316.0;1394.0;51541.0;3140.0;4.0;-3.0;30.0;27.0;-76.0;34.0;2025;10
2025-10-31 00:00:00;Hyde County;5.0;3.0;57.0;60.0;4022.0;534.0;0.0;-1.0;1.0;0.0;0.0;11.0;2025;10
2025-10-31 00:00:00;Iredell County;2006.0;599.0;6306.0;6905.0;164259.0;10848.0;50.0;-12.0;137.0;125.0;293.0;111.0;2025;10
2025-10-31 00:00:00;Lenoir County;138.0;40.0;833.0;873.0;44924.0;4358.0;7.0;4.0;9.0;13.0;136.0;41.0;2025;10
2025-10-31 00:00:00;Sampson County;73.0;34.0;833.0;867.0;57042.0;4696.0;1.0;0.0;3.0;3.0;-365.0;-35.0;2025;10
2025-10-31 00:00:00;Stokes County;125.0;40.0;813.0;853.0;45619.0;3416.0;3.0;1.0;19.0;20.0;142.0;41.0;2025;10
2025-10-31 00:00:00;Union County;4160.0;876.0;8913.0;9789.0;193650.0;13131.0;89.0;10.0;212.0;222.0;-116.0;251.0;2025;10
2025-10-31 00:00:00;Wake County;28098.0;6476.0;58000.0;64476.0;793141.0;32682.0;752.0;94.0;1051.0;1145.0;689.0;175.0;2025;10
2025-10-31 00:00:00;Yadkin County;96.0;46.0;712.0;758.0;37373.0;3266.0;9.0;-1.0;33.0;32.0;41.0;-12.0;2025;10
2025-11-30 00:00:00;Avery County;81.0;37.0;457.0;494.0;15961.0;1803.0;5.0;0.0;11.0;11.0;6.0;5.0;2025;11
2025-11-30 00:00:00;Clay County;40.0;32.0;334.0;366.0;11386.0;977.0;-1.0;-2.0;5.0;3.0;-31.0;4.0;2025;11
2025-11-30 00:00:00;Duplin County;81.0;43.0;705.0;748.0;48298.0;3943.0;-1.0;0.0;8.0;8.0;-181.0;-45.0;2025;11
2025-11-30 00:00:00;Edgecombe County;76.0;25.0;579.0;604.0;37054.0;1680.0;-2.0;3.0;9.0;12.0;-117.0;-9.0;2025;11
2025-11-30 00:00:00;Gates County;23.0;6.0;178.0;184.0;10039.0;826.0;0.0;0.0;3.0;3.0;-38.0;-13.0;2025;11
2025-11-30 00:00:00;Granville County;303.0;80.0;1349.0;1429.0;51308.0;3115.0;0.0;2.0;33.0;35.0;-233.0;-25.0;2025;11
2025-11-30 00:00:00;Jones County;22.0;14.0;162.0;176.0;8667.0;728.0;1.0;1.0;13.0;14.0;-16.0;-5.0;2025;11
2025-11-30 00:00:00;Lee County;349.0;96.0;1677.0;1773.0;50531.0;3040.0;1.0;1.0;22.0;23.0;-189.0;1.0;2025;11
2025-11-30 00:00:00;Pasquotank County;125.0;64.0;845.0;909.0;31531.0;2000.0;1.0;0.0;8.0;8.0;-11.0;-5.0;2025;11
2025-11-30 00:00:00;Rockingham County;264.0;79.0;1574.0;1653.0;82589.0;4934.0;7.0;2.0;10.0;12.0;-230.0;25.0;2025;11
2025-11-30 00:00:00;Rutherford County;180.0;80.0;1338.0;1418.0;57677.0;4190.0;0.0;0.0;38.0;38.0;11.0;4.0;2025;11
2025-12-31 00:00:00;Chowan County;38.0;17.0;307.0;324.0;12429.0;1000.0;-1.0;0.0;12.0;12.0;-181.0;-4.0;2025;12
2025-12-31 00:00:00;Currituck County;196.0;67.0;973.0;1040.0;27764.0;2534.0;1.0;3.0;21.0;24.0;-211.0;-15.0;2025;12
2025-12-31 00:00:00;Hyde County;5.0;4.0;54.0;58.0;3979.0;553.0;0.0;1.0;-2.0;-1.0;-43.0;-6.0;2025;12
2025-12-31 00:00:00;Johnston County;1760.0;416.0;6354.0;6770.0;184450.0;11040.0;12.0;-13.0;38.0;25.0;-2109.0;-74.0;2025;12
2025-12-31 00:00:00;Moore County;1047.0;392.0;4535.0;4927.0;89457.0;5246.0;9.0;-6.0;24.0;18.0;-644.0;0.0;2025;12
2025-12-31 00:00:00;Nash County;327.0;91.0;1864.0;1955.0;81429.0;5031.0;-23.0;1.0;12.0;13.0;-1077.0;-4.0;2025;12
2025-12-31 00:00:00;Northampton County;33.0;12.0;252.0;264.0;16059.0;1263.0;3.0;0.0;-1.0;-1.0;-175.0;38.0;2025;12
2025-12-31 00:00:00;Pender County;381.0;166.0;1954.0;2120.0;57587.0;3967.0;1.0;-2.0;30.0;28.0;-634.0;-55.0;2025;12
2025-12-31 00:00:00;Perquimans County;51.0;16.0;339.0;355.0;12254.0;901.0;4.0;1.0;9.0;10.0;-111.0;-39.0;2025;12
2025-12-31 00:00:00;Randolph County;495.0;144.0;3045.0;3189.0;124578.0;9061.0;3.0;-3.0;5.0;2.0;-1301.0;-111.0;2025;12
2025-12-31 00:00:00;Rowan County;619.0;187.0;2776.0;2963.0;117323.0;9515.0;-5.0;-1.0;12.0;11.0;-1214.0;-24.0;2025;12
2026-01-31 00:00:00;Ashe County;88.0;53.0;715.0;768.0;25757.0;2656.0;5.0;0.0;11.0;11.0;-170.0;-18.0;2026;01
2026-01-31 00:00:00;Bertie County;16.0;11.0;239.0;250.0;15595.0;990.0;1.0;1.0;13.0;14.0;-97.0;-8.0;2026;01
2026-01-31 00:00:00;Bladen County;53.0;12.0;470.0;482.0;27138.0;1991.0;4.0;0.0;9.0;9.0;-95.0;6.0;2026;01
2026-01-31 00:00:00;Buncombe County;3619.0;1665.0;12648.0;14313.0;186679.0;11581.0;-17.0;3.0;121.0;124.0;-1585.0;-131.0;2026;01
2026-01-31 00:00:00;Catawba County;944.0;312.0;4403.0;4715.0;141145.0;9243.0;-7.0;-4.0;55.0;51.0;-597.0;-136.0;2026;01
2026-01-31 00:00:00;Cleveland County;266.0;111.0;1690.0;1801.0;81948.0;5101.0;-2.0;4.0;37.0;41.0;-396.0;-43.0;2026;01
2026-01-31 00:00:00;Cumberland County;1606.0;538.0;7331.0;7869.0;204811.0;8311.0;14.0;5.0;127.0;132.0;-623.0;-5.0;2026;01
2026-01-31 00:00:00;Edgecombe County;85.0;29.0;605.0;634.0;36497.0;1658.0;4.0;2.0;12.0;14.0;-128.0;9.0;2026;01
2026-01-31 00:00:00;Guilford County;4630.0;1280.0;17631.0;18911.0;347051.0;15717.0;31.0;14.0;321.0;335.0;-2049.0;210.0;2026;01
2026-01-31 00:00:00;Haywood County;319.0;132.0;1826.0;1958.0;53280.0;4210.0;0.0;2.0;10.0;12.0;-248.0;-8.0;2026;01
2026-01-31 00:00:00;Macon County;207.0;101.0;961.0;1062.0;34140.0;3090.0;6.0;0.0;10.0;10.0;-174.0;-11.0;2026;01
2026-01-31 00:00:00;Moore County;1046.0;391.0;4627.0;5018.0;89042.0;5238.0;-1.0;-1.0;92.0;91.0;-415.0;-8.0;2026;01
2026-01-31 00:00:00;Orange County;3519.0;1274.0;8823.0;10097.0;86012.0;3858.0;32.0;14.0;93.0;107.0;-580.0;-23.0;2026;01
2026-01-31 00:00:00;Pasquotank County;128.0;58.0;885.0;943.0;31369.0;1981.0;2.0;-2.0;22.0;20.0;49.0;-18.0;2026;01
2026-01-31 00:00:00;Pitt County;806.0;286.0;4098.0;4384.0;116873.0;5548.0;-2.0;-2.0;84.0;82.0;-487.0;39.0;2026;01
2026-01-31 00:00:00;Rockingham County;269.0;77.0;1607.0;1684.0;81295.0;4925.0;2.0;1.0;23.0;24.0;-261.0;9.0;2026;01
2026-02-28 00:00:00;Anson County;33.0;14.0;263.0;277.0;18408.0;1400.0;2.0;1.0;6.0;7.0;-26.0;-3.0;2026;02
2026-02-28 00:00:00;Beaufort County;151.0;51.0;1065.0;1116.0;40466.0;3173.0;0.0;1.0;13.0;14.0;-54.0;-22.0;2026;02
2026-02-28 00:00:00;Cumberland County;1623.0;548.0;7478.0;8026.0;204887.0;8264.0;17.0;10.0;147.0;157.0;76.0;-47.0;2026;02
2026-02-28 00:00:00;Duplin County;86.0;36.0;733.0;769.0;47658.0;3840.0;1.0;-1.0;18.0;17.0;3.0;-14.0;2026;02
2026-02-28 00:00:00;Guilford County;4642.0;1265.0;17796.0;19061.0;345739.0;15311.0;12.0;-15.0;165.0;150.0;-1312.0;-406.0;2026;02
2026-02-28 00:00:00;Iredell County;2024.0;613.0;6849.0;7462.0;161211.0;10567.0;-4.0;-4.0;103.0;99.0;-97.0;-21.0;2026;02
2026-02-28 00:00:00;Pitt County;808.0;287.0;4132.0;4419.0;116938.0;5544.0;2.0;1.0;34.0;35.0;65.0;-4.0;2026;02
2026-02-28 00:00:00;Rockingham County;274.0;81.0;1620.0;1701.0;81051.0;4733.0;5.0;4.0;13.0;17.0;-244.0;-192.0;2026;02
2026-03-31 00:00:00;Bladen County;54.0;13.0;486.0;499.0;27351.0;1952.0;1.0;1.0;14.0;15.0;148.0;-16.0;2026;03
2026-03-31 00:00:00;Caldwell County;278.0;119.0;1630.0;1749.0;69895.0;4857.0;6.0;2.0;44.0;46.0;193.0;-15.0;2026;03
2026-03-31 00:00:00;Chatham County;1838.0;563.0;4993.0;5556.0;66882.0;4344.0;41.0;1.0;81.0;82.0;231.0;21.0;2026;03
2026-03-31 00:00:00;Cherokee County;69.0;48.0;596.0;644.0;26746.0;2003.0;-1.0;2.0;11.0;13.0;83.0;-6.0;2026;03
2026-03-31 00:00:00;Cleveland County;278.0;113.0;1747.0;1860.0;82247.0;5124.0;7.0;2.0;48.0;50.0;417.0;33.0;2026;03
2026-03-31 00:00:00;Gaston County;1467.0;384.0;5248.0;5632.0;164303.0;8159.0;58.0;10.0;137.0;147.0;1075.0;21.0;2026;03
2026-03-31 00:00:00;Mecklenburg County;18414.0;5361.0;46307.0;51668.0;726172.0;25991.0;235.0;30.0;1324.0;1354.0;2450.0;166.0;2026;03
2026-03-31 00:00:00;New Hanover County;2079.0;960.0;9254.0;10214.0;162973.0;7318.0;45.0;9.0;229.0;238.0;499.0;-36.0;2026;03
2026-03-31 00:00:00;Robeson County;146.0;66.0;1850.0;1916.0;95626.0;5067.0;4.0;1.0;55.0;56.0;909.0;4.0;2026;03
2026-03-31 00:00:00;Tyrrell County;6.0;2.0;66.0;68.0;2914.0;317.0;1.0;-1.0;4.0;3.0;13.0;-9.0;2026;03
2026-03-31 00:00:00;Yadkin County;103.0;46.0;755.0;801.0;36894.0;3300.0;1.0;2.0;19.0;21.0;174.0;28.0;2026;03
2026-03-31 00:00:00;Yancey County;91.0;58.0;535.0;593.0;17878.0;1814.0;2.0;2.0;7.0;9.0;23.0;9.0;2026;03
2026-04-30 00:00:00;Alleghany County;37.0;22.0;267.0;289.0;11342.0;1356.0;0.0;1.0;2.0;3.0;22.0;-6.0;2026;04
2026-04-30 00:00:00;Craven County;524.0;186.0;3154.0;3340.0;82786.0;4612.0;13.0;8.0;62.0;70.0;66.0;25.0;2026;04
2026-04-30 00:00:00;Edgecombe County;84.0;33.0;639.0;672.0;37080.0;1651.0;0.0;1.0;13.0;14.0;119.0;14.0;2026;04
2026-04-30 00:00:00;Gates County;26.0;4.0;187.0;191.0;9913.0;841.0;2.0;-2.0;6.0;4.0;-13.0;20.0;2026;04
2026-04-30 00:00:00;Henderson County;1027.0;408.0;5005.0;5413.0;96230.0;6477.0;28.0;10.0;132.0;142.0;54.0;1.0;2026;04
2026-04-30 00:00:00;Lenoir County;139.0;43.0;962.0;1005.0;44312.0;3908.0;0.0;-1.0;36.0;35.0;1.0;9.0;2026;04
2026-04-30 00:00:00;Macon County;233.0;105.0;1054.0;1159.0;34255.0;3093.0;9.0;0.0;38.0;38.0;85.0;-11.0;2026;04
2026-04-30 00:00:00;Orange County;3629.0;1299.0;9147.0;10446.0;85765.0;3752.0;66.0;11.0;170.0;181.0;-151.0;-63.0;2026;04
2026-04-30 00:00:00;Randolph County;524.0;156.0;3286.0;3442.0;124865.0;9110.0;6.0;5.0;52.0;57.0;328.0;54.0;2026;04
2026-04-30 00:00:00;Rowan County;661.0;193.0;3060.0;3253.0;117687.0;9455.0;23.0;-2.0;94.0;92.0;282.0;-3.0;2026;04
2026-04-30 00:00:00;Warren County;62.0;26.0;377.0;403.0;16960.0;1007.0;5.0;1.0;-2.0;-1.0;-16.0;28.0;2026;04
2026-05-31 00:00:00;Avery County;92.0;37.0;505.0;542.0;15640.0;1798.0;8.0;-2.0;15.0;13.0;14.0;35.0;2026;05
2026-05-31 00:00:00;Buncombe County;3885.0;1724.0;13401.0;15125.0;187010.0;11308.0;80.0;14.0;216.0;230.0;343.0;44.0;2026;05
2026-05-31 00:00:00;Caldwell County;298.0;135.0;1689.0;1824.0;70002.0;4878.0;7.0;9.0;30.0;39.0;77.0;1.0;2026;05
2026-05-31 00:00:00;Catawba County;1046.0;324.0;4778.0;5102.0;142180.0;10037.0;33.0;10.0;96.0;106.0;485.0;-28.0;2026;05
2026-05-31 00:00:00;Cherokee County;70.0;53.0;641.0;694.0;26750.0;2057.0;-1.0;5.0;27.0;32.0;5.0;33.0;2026;05
2026-05-31 00:00:00;Cumberland County;1693.0;569.0;8056.0;8625.0;207296.0;8364.0;14.0;10.0;176.0;186.0;261.0;37.0;2026;05
2026-05-31 00:00:00;Davidson County;822.0;225.0;4238.0;4463.0;145853.0;10358.0;40.0;10.0;114.0;124.0;488.0;195.0;2026;05
2026-05-31 00:00:00;Davie County;332.0;97.0;1537.0;1634.0;41491.0;3365.0;15.0;3.0;27.0;30.0;81.0;-21.0;2026;05
2026-05-31 00:00:00;Jones County;23.0;13.0;185.0;198.0;8578.0;745.0;-3.0;0.0;10.0;10.0;50.0;1.0;2026;05
2026-05-31 00:00:00;Lincoln County;796.0;237.0;2880.0;3117.0;78278.0;5838.0;21.0;6.0;52.0;58.0;292.0;18.0;2026;05
2026-05-31 00:00:00;Mecklenburg County;19235.0;5241.0;49123.0;54364.0;728368.0;26168.0;412.0;-106.0;1551.0;1445.0;1588.0;74.0;2026;05
2026-05-31 00:00:00;Pamlico County;59.0;18.0;359.0;377.0;11715.0;1009.0;1.0;0.0;5.0;5.0;-20.0;20.0;2026;05
2026-05-31 00:00:00;Tyrrell County;7.0;3.0;68.0;71.0;2918.0;318.0;1.0;0.0;1.0;1.0;-2.0;-4.0;2026;05
2026-05-31 00:00:00;Yadkin County;100.0;47.0;806.0;853.0;36948.0;3308.0;0.0;3.0;19.0;22.0;12.0;13.0;2026;05
2026-06-30 00:00:00;Catawba County;1059.0;331.0;4921.0;5252.0;142074.0;9685.0;13.0;7.0;143.0;150.0;-106.0;-352.0;2026;06
2026-06-30 00:00:00;Cherokee County;76.0;49.0;662.0;711.0;26815.0;2058.0;6.0;-4.0;21.0;17.0;65.0;1.0;2026;06
2026-06-30 00:00:00;Craven County;568.0;203.0;3333.0;3536.0;82825.0;4640.0;27.0;9.0;88.0;97.0;-98.0;33.0;2026;06
2026-06-30 00:00:00;Mitchell County;53.0;25.0;375.0;400.0;14547.0;1224.0;2.0;1.0;6.0;7.0;5.0;-1.0;2026;06
2026-06-30 00:00:00;Nash County;363.0;106.0;2157.0;2263.0;82164.0;5142.0;-1.0;7.0;53.0;60.0;-97.0;7.0;2026;06
2026-06-30 00:00:00;Northampton County;40.0;13.0;291.0;304.0;16062.0;1154.0;1.0;0.0;3.0;3.0;-35.0;-2.0;2026;06
2026-06-30 00:00:00;Perquimans County;59.0;20.0;372.0;392.0;12383.0;926.0;2.0;0.0;3.0;3.0;12.0;-3.0;2026;06
2026-06-30 00:00:00;Richmond County;117.0;27.0;712.0;739.0;34408.0;1917.0;9.0;-2.0;10.0;8.0;-69.0;-113.0;2026;06
2026-06-30 00:00:00;Wake County;30151.0;6522.0;66988.0;73510.0;784848.0;32727.0;520.0;51.0;1488.0;1539.0;-130.0;197.0;2026;06
2021-02-28 00:00:00;New Hanover County;397.0;193.0;3358.0;3551.0;155126.0;7270.0;-3.0;0.0;16.0;16.0;85.0;-19.0;2021;02
2021-02-28 00:00:00;Wayne County;48.0;37.0;814.0;851.0;90464.0;4937.0;2.0;2.0;13.0;15.0;-126.0;-34.0;2021;02
2021-08-31 00:00:00;Yadkin County;17.0;15.0;304.0;319.0;36703.0;3314.0;0.0;0.0;2.0;2.0;-2.0;19.0;2021;08
2021-07-31 00:00:00;Dare County;65.0;52.0;618.0;670.0;35332.0;2650.0;3.0;0.0;10.0;10.0;-27.0;-8.0;2021;07
2021-07-31 00:00:00;Moore County;212.0;119.0;1936.0;2055.0;85258.0;12382.0;13.0;2.0;29.0;31.0;154.0;72.0;2021;07
2021-06-30 00:00:00;Hertford County;4.0;5.0;98.0;103.0;17315.0;1387.0;0.0;1.0;0.0;1.0;-32.0;12.0;2021;06
2021-06-30 00:00:00;Person County;21.0;12.0;391.0;403.0;37671.0;2515.0;1.0;0.0;4.0;4.0;-65.0;36.0;2021;06
2021-01-31 00:00:00;Camden County;5.0;7.0;134.0;141.0;9349.0;886.0;0.0;0.0;-1.0;-1.0;30.0;5.0;2021;01
2021-01-31 00:00:00;Haywood County;52.0;44.0;721.0;765.0;53486.0;4192.0;1.0;1.0;10.0;11.0;161.0;26.0;2021;01
2018-12-31 00:00:00;Chatham County;157.0;129.0;1893.0;2022.0;60409.0;3955.0;18.0;3.0;-8.0;-5.0;293.0;27.0;2018;12
2021-04-30 00:00:00;Bladen County;7.0;3.0;170.0;173.0;27361.0;1979.0;1.0;0.0;4.0;4.0;185.0;0.0;2021;04
2021-12-31 00:00:00;Macon County;58.0;42.0;423.0;465.0;32484.0;2921.0;1.0;1.0;6.0;7.0;-31.0;-1.0;2021;12
2021-12-31 00:00:00;Warren County;14.0;16.0;147.0;163.0;16817.0;1062.0;-1.0;0.0;4.0;4.0;19.0;-19.0;2021;12
2020-04-01 00:00:00;Clay County;3.0;13.0;176.0;189.0;9946.0;820.0;0.0;0.0;-1.0;-1.0;-56.0;-5.0;2020;04
